date,raw_anchor,method,split,embedder,pca_k,k_neighbors,aggregation,eta,raw_frob,raw_logeuc,raw_corr_frob,cond_stein,cond_kl,nll,gmvp_var,var_regret,pred_var,leverage_l1,max_abs_w,hhi
2013-01-04,1390,D2_pca8_hmm3,select,pca_only,8,20,log_euclidean,0.01,0.0001932976007057784,2545.8859230637822,5557.115910008306,17832.81250948132,8916.406254740652,8384.360805563734,3.579135329450478e-05,3.578892510964236e-05,1.10076130624289e-07,2.375896544520171,0.1004520518856701,0.09424051721001661
2013-01-04,1390,rolling,select,pca_only,8,20,log_euclidean,0.01,0.0003245335148430688,4853.6062976243775,973.5826190586022,2030.1442717534987,1015.0721358767524,561.6456573310428,6.282379064745477e-05,6.282136246259234e-05,1.2152662934188866e-06,3.473506352914975,0.24394508982056543,0.22832763177826648
2013-01-04,1390,ledoit_wolf,select,pca_only,8,20,log_euclidean,0.01,0.00013838427335039752,9063.182666501556,631.4461779353496,339.85765561592757,169.9288278079638,-266.534305773021,2.8796577786644484e-05,2.8794149601782062e-05,1.834290874336943e-05,1.3481819214380037,0.05778753957937165,0.028473789381099006
2013-01-04,1390,persistence,select,pca_only,8,20,log_euclidean,0.01,0.0010564147902667603,3524.6684823877886,1453.2649604805106,3756.184427717163,1878.0922138585688,1428.5511938135267,5.533164084792245e-05,5.5329212663060025e-05,7.119741823222734e-07,2.746281064237266,0.12888482284973465,0.12702016959294435
2013-01-11,1395,D2_pca8_hmm3,select,pca_only,8,20,log_euclidean,0.01,0.00014462761800100834,1986.791176620101,6777.576102040919,47157.82512072248,23578.912560361216,23074.973469212135,3.836940413416008e-05,3.836710082304572e-05,4.471307237123407e-08,2.3959116004568006,0.1046834016225328,0.09696116316075229
2013-01-11,1395,rolling,select,pca_only,8,20,log_euclidean,0.01,0.00031896184795301844,4807.27157802759,916.9654652083702,2240.009297643325,1120.0046488216617,666.6128361471058,7.163717869089467e-05,7.163487537978031e-05,1.2951574767169168e-06,3.612596939580889,0.2777193823598334,0.25961953778371183
2013-01-11,1395,ledoit_wolf,select,pca_only,8,20,log_euclidean,0.01,0.0001451580576140017,9018.850176239652,646.4480484471289,338.9437807250673,169.47189036253326,-264.238299993788,2.749124514052872e-05,2.7488941829414356e-05,1.648165632558916e-05,1.2399969630815502,0.05226699121394171,0.024279606335046888
2013-01-11,1395,persistence,select,pca_only,8,20,log_euclidean,0.01,0.0010596661125764476,3512.139525830175,1402.9628864233903,3895.826265689278,1947.913132844631,1499.9231146825443,5.056977445167076e-05,5.05674711405564e-05,7.624529328235034e-07,2.8517193254162723,0.13832822595450267,0.13670994022132285
2013-01-18,1400,D2_pca8_hmm3,select,pca_only,8,20,log_euclidean,0.01,0.00019908158114457987,2192.384612538495,5814.519346234829,115633.96732284567,57816.98366142283,56989.705206659404,4.911240323619165e-05,4.91102924996265e-05,1.8742644506072983e-08,2.3331686833345264,0.0928937153756567,0.0870304011665673
2013-01-18,1400,rolling,select,pca_only,8,20,log_euclidean,0.01,0.00034582167891243,4706.380450997887,912.6218244549971,3122.532348271623,1561.266174135808,1108.0521040622389,5.0807808057772994e-05,5.080569732120784e-05,1.2273500173573888e-06,3.61483108449924,0.3054735850782168,0.28344091776283037
2013-01-18,1400,ledoit_wolf,select,pca_only,8,20,log_euclidean,0.01,0.00019310389183787986,8808.788408379369,592.2599947469929,340.5416544803639,170.27082724018206,-256.92994944671284,2.5525723818274347e-05,2.55236130817092e-05,1.5129551211110246e-05,1.2309935061057289,0.054212064261237314,0.02408042800969415
2013-01-18,1400,persistence,select,pca_only,8,20,log_euclidean,0.01,0.001083286628508267,3512.8450443860897,1290.7634352211073,4430.127417977423,2215.0637089887277,1769.2051589088976,4.3875495526204985e-05,4.387338478963983e-05,7.432182755425355e-07,2.965738151430378,0.13622834886265955,0.13433763488389397
2013-01-28,1405,D2_pca8_hmm3,select,pca_only,8,20,log_euclidean,0.01,0.00012609704564336586,2363.0808505485916,4350.8216548744895,32616.576488447943,16308.288244223988,15499.063286593679,5.746403683032034e-05,5.74625588330353e-05,7.154188280433321e-08,2.5431761497641365,0.10399925492464206,0.10091481599788985
2013-01-28,1405,rolling,select,pca_only,8,20,log_euclidean,0.01,0.00028131809548988175,4781.60476657927,663.4725621018749,2534.3776638802256,1267.188831940121,800.7144252038643,3.646177959010957e-05,3.646030159282453e-05,1.1221214540788953e-06,3.558701178529093,0.26872617821646866,0.2545314887346476
2013-01-28,1405,ledoit_wolf,select,pca_only,8,20,log_euclidean,0.01,0.00015629892189244034,8973.344575138059,1227.4350795603466,337.6747891740091,168.83739458700444,-264.0049572344668,4.5677482680062155e-05,4.5676004682777116e-05,1.1898665375830016e-05,1.043790399611762,0.037212542139671616,0.015645468943717815
2013-01-28,1405,persistence,select,pca_only,8,20,log_euclidean,0.01,0.00020879164898945452,3372.806875311415,841.2118312208555,6039.2702985387,3019.635149269356,2494.9610296392298,4.866025430441603e-05,4.865877630713099e-05,4.09759510845976e-07,2.9370491967783767,0.12708206387855153,0.12601033113734164
2013-02-04,1410,D2_pca8_hmm3,select,pca_only,8,20,log_euclidean,0.01,8.441313466247782e-05,2346.102783392541,3414.2070315344026,26259.562045293664,13129.78102264684,12657.89995057829,2.0620059599662356e-05,2.061848384403011e-05,5.7258755510687336e-08,2.288725186756452,0.08745154945532278,0.08624295534437486
2013-02-04,1410,rolling,select,pca_only,8,20,log_euclidean,0.01,0.000246793004603322,4776.486887030188,854.9786672277306,2040.597876883272,1020.2989384416319,576.1941153737134,3.651670615678207e-05,3.6515130401149824e-05,1.0045204857056004e-06,3.437245066282794,0.24412978453119752,0.23163246778487656
2013-02-04,1410,ledoit_wolf,select,pca_only,8,20,log_euclidean,0.01,0.00012502196904791814,8984.683124118044,1526.8380764674532,339.0079132018096,169.5039566009048,-269.6186247446374,5.696748530594925e-05,5.6965909550317e-05,9.61835235330279e-06,1.0143891705166668,0.02930199673956476,0.013354020659164308
2013-02-04,1410,persistence,select,pca_only,8,20,log_euclidean,0.01,0.00019609825378089215,3442.557945740132,1247.9561536553736,4859.75596928104,2429.877984640513,1960.521467954947,3.1188985882594224e-05,3.118741012696198e-05,2.1498883717353594e-07,2.0429659667139424,0.07531663127665007,0.0665551320433055
